rally_id,rally_name,season,surface,stage_name,stage_number,stage_length_km,driver_name,car_class,car_model,team,time_str,status
40,Etap 1 - Neticeler - Petrol Ofisi Maxima 2024-Türkiye Ralli Şampiyonası-7 İstanbul Rallisi,2024,gravel,ÖE-3 PETROL OFİSİ MAXIMA - 2 - 14.88km,3,14.88,Berkay Erdoğan,K2,PEUGEOT 208 R2,Berkay Erdoğan,13:22:6,OK
40,Etap 1 - Neticeler - Petrol Ofisi Maxima 2024-Türkiye Ralli Şampiyonası-7 İstanbul Rallisi,2024,gravel,ÖE-3 PETROL OFİSİ MAXIMA - 2 - 14.88km,3,14.88,Ömer Güneş,H2,FORD ESCORT,PARKUR RACİNG,13:31:0,OK
40,Etap 1 - Neticeler - Petrol Ofisi Maxima 2024-Türkiye Ralli Şampiyonası-7 İstanbul Rallisi,2024,gravel,ÖE-3 PETROL OFİSİ MAXIMA - 2 - 14.88km,3,14.88,Ömer Faruk ÇABUK,K3,ÇABUK,Ömer Faruk,13:32:6,OK
40,Etap 1 - Neticeler - Petrol Ofisi Maxima 2024-Türkiye Ralli Şampiyonası-7 İstanbul Rallisi,2024,gravel,ÖE-3 PETROL OFİSİ MAXIMA - 2 - 14.88km,3,14.88,Alp Atak,K3,FIAT EGEA,GMG RACING RALLY TEAM,13:41:2,OK
40,Etap 1 - Neticeler - Petrol Ofisi Maxima 2024-Türkiye Ralli Şampiyonası-7 İstanbul Rallisi,2024,gravel,ÖE-3 PETROL OFİSİ MAXIMA - 2 - 14.88km,3,14.88,Taner Oruç,K2,FORD FIESTA R2,TANER ORUÇ,13:43:0,OK
40,Etap 1 - Neticeler - Petrol Ofisi Maxima 2024-Türkiye Ralli Şampiyonası-7 İstanbul Rallisi,2024,gravel,ÖE-3 PETROL OFİSİ MAXIMA - 2 - 14.88km,3,14.88,Eda Soylu,3,RENAULT CLIO RALLY3,GP GARAGE MY TEAM,13:52:3,OK
40,Etap 1 - Neticeler - Petrol Ofisi Maxima 2024-Türkiye Ralli Şampiyonası-7 İstanbul Rallisi,2024,gravel,ÖE-3 PETROL OFİSİ MAXIMA - 2 - 14.88km,3,14.88,Evren Olcay,K2,FORD FIESTA,Evren Olcay,13:53:2,OK
40,Etap 1 - Neticeler - Petrol Ofisi Maxima 2024-Türkiye Ralli Şampiyonası-7 İstanbul Rallisi,2024,gravel,ÖE-3 PETROL OFİSİ MAXIMA - 2 - 14.88km,3,14.88,Akın Can Kiper,K3,FIAT EGEA,AKIN CAN KİPER,14:07:8,OK
40,Etap 1 - Neticeler - Petrol Ofisi Maxima 2024-Türkiye Ralli Şampiyonası-7 İstanbul Rallisi,2024,gravel,ÖE-3 PETROL OFİSİ MAXIMA - 2 - 14.88km,3,14.88,Murat Çetin,K3,FORD FIESTA R2T,EGE ASAL MOTORSPOR,14:09:3,OK
40,Etap 1 - Neticeler - Petrol Ofisi Maxima 2024-Türkiye Ralli Şampiyonası-7 İstanbul Rallisi,2024,gravel,ÖE-3 PETROL OFİSİ MAXIMA - 2 - 14.88km,3,14.88,Kemal Gamgam,H2,FORD ESCORT,PARKUR RACİNG,14:20:4,OK
40,Etap 1 - Neticeler - Petrol Ofisi Maxima 2024-Türkiye Ralli Şampiyonası-7 İstanbul Rallisi,2024,gravel,ÖE-3 PETROL OFİSİ MAXIMA - 2 - 14.88km,3,14.88,Burcu Çetinkaya,5,RENAULT CLIO RALLY 5,ATIŞ MOTORSPORTS,14:33:4,OK
40,Etap 1 - Neticeler - Petrol Ofisi Maxima 2024-Türkiye Ralli Şampiyonası-7 İstanbul Rallisi,2024,gravel,ÖE-3 PETROL OFİSİ MAXIMA - 2 - 14.88km,3,14.88,Uğur Kaban,5,RENAULT CLIO RALLY5,UĞUR KABAN,15:03:2,OK
40,Etap 1 - Neticeler - Petrol Ofisi Maxima 2024-Türkiye Ralli Şampiyonası-7 İstanbul Rallisi,2024,gravel,ÖE-3 PETROL OFİSİ MAXIMA - 2 - 14.88km,3,14.88,Sevcan Sağıroğlu,5,FORD FIESTA R1 T19,ATIŞ MOTORSPORTS,15:13:4,OK
40,Etap 1 - Neticeler - Petrol Ofisi Maxima 2024-Türkiye Ralli Şampiyonası-7 İstanbul Rallisi,2024,gravel,ÖE-3 PETROL OFİSİ MAXIMA - 2 - 14.88km,3,14.88,Okan Öztürk,N,MITSUBISHI LANCER EVO IX,GP GARAGE MY TEAM,15:17:1,OK
40,Etap 1 - Neticeler - Petrol Ofisi Maxima 2024-Türkiye Ralli Şampiyonası-7 İstanbul Rallisi,2024,gravel,ÖE-3 PETROL OFİSİ MAXIMA - 2 - 14.88km,3,14.88,Tolga Öztürk,K4,MITSUBISHI LANCER EVO IX,GP GARAGE MY TEAM,16:04:6,OK
40,Etap 1 - Neticeler - Petrol Ofisi Maxima 2024-Türkiye Ralli Şampiyonası-7 İstanbul Rallisi,2024,gravel,ÖE-3 PETROL OFİSİ MAXIMA - 2 - 14.88km,3,14.88,Hakan Akman,K4,SUBARU IMPREZA,GMG RACING RALLY TEAM,16:06:1,OK
40,Etap 1 - Neticeler - Petrol Ofisi Maxima 2024-Türkiye Ralli Şampiyonası-7 İstanbul Rallisi,2024,gravel,ÖE-3 PETROL OFİSİ MAXIMA - 2 - 14.88km,3,14.88,Nusret Bayrakdar,K2,CITROEN C2 R2,NUSRET BAYRAKDAR,16:18:0,OK
40,Etap 1 - Neticeler - Petrol Ofisi Maxima 2024-Türkiye Ralli Şampiyonası-7 İstanbul Rallisi,2024,gravel,ÖE-3 PETROL OFİSİ MAXIMA - 2 - 14.88km,3,14.88,Faruk Sayın,K1,FORD FIESTA R1,FARUK SAYIN,16:30:5,OK
40,Etap 1 - Neticeler - Petrol Ofisi Maxima 2024-Türkiye Ralli Şampiyonası-7 İstanbul Rallisi,2024,gravel,ÖE-3 PETROL OFİSİ MAXIMA - 2 - 14.88km,3,14.88,Sercan Köse,3,FORD FIESTA RALLY3,HYPCO NEO MOTORSPOR,16:31:4,OK
40,Etap 1 - Neticeler - Petrol Ofisi Maxima 2024-Türkiye Ralli Şampiyonası-7 İstanbul Rallisi,2024,gravel,ÖE-3 PETROL OFİSİ MAXIMA - 2 - 14.88km,3,14.88,Çiğdem Tümerkan,K1,FORD FIESTA SPORT 1.6,ÇİĞDEM TÜMERKAN,16:44:8,OK
40,Etap 1 - Neticeler - Petrol Ofisi Maxima 2024-Türkiye Ralli Şampiyonası-7 İstanbul Rallisi,2024,gravel,ÖE-3 PETROL OFİSİ MAXIMA - 2 - 14.88km,3,14.88,Sevgi Aktürk,4,OPEL CORSA OPC,HYPCO NEO MOTORSPOR,17:05:9,OK
40,Etap 1 - Neticeler - Petrol Ofisi Maxima 2024-Türkiye Ralli Şampiyonası-7 İstanbul Rallisi,2024,gravel,ÖE-3 PETROL OFİSİ MAXIMA - 2 - 14.88km,3,14.88,ÇAĞATAY KOLAYLI,K2,FORD FIESTA,ÇAĞATAY KOLAYLI,17:56:7,OK
40,Etap 1 - Neticeler - Petrol Ofisi Maxima 2024-Türkiye Ralli Şampiyonası-7 İstanbul Rallisi,2024,gravel,ÖE-3 PETROL OFİSİ MAXIMA - 2 - 14.88km,3,14.88,Ali Çatalbaş,K2,FIAT PALIO,ALİ ÇATALBAŞ,17:56:7,OK
40,Etap 1 - Neticeler - Petrol Ofisi Maxima 2024-Türkiye Ralli Şampiyonası-7 İstanbul Rallisi,2024,gravel,ÖE-3 PETROL OFİSİ MAXIMA - 2 - 14.88km,3,14.88,Tarinen -,K3,FORD ESCORT,PARKUR RACİNG,18:32:6,OK
40,Etap 1 - Neticeler - Petrol Ofisi Maxima 2024-Türkiye Ralli Şampiyonası-7 İstanbul Rallisi,2024,gravel,ÖE-3 PETROL OFİSİ MAXIMA - 2 - 14.88km,3,14.88,Ömer Gür,K3,FIAT EGEA,ÖMER GÜR,18:40:9,OK
40,Etap 1 - Neticeler - Petrol Ofisi Maxima 2024-Türkiye Ralli Şampiyonası-7 İstanbul Rallisi,2024,gravel,ÖE-3 PETROL OFİSİ MAXIMA - 2 - 14.88km,3,14.88,Serkan Hüseyin Şefik,N,MITSUBISHI LANCER EVO IX,GP GARAGE MY TEAM,19:03:4,OK
40,Etap 1 - Neticeler - Petrol Ofisi Maxima 2024-Türkiye Ralli Şampiyonası-7 İstanbul Rallisi,2024,gravel,ÖE-3 PETROL OFİSİ MAXIMA - 2 - 14.88km,3,14.88,Kübra Denizci Keskin,5,FORD FIESTA RALLY5,HYPCO NEO MOTORSPOR,19:33:4,OK
40,Etap 1 - Neticeler - Petrol Ofisi Maxima 2024-Türkiye Ralli Şampiyonası-7 İstanbul Rallisi,2024,gravel,ÖE-3 PETROL OFİSİ MAXIMA - 2 - 14.88km,3,14.88,HÜSEYİN ÇETMEN,5,RENAULT CLIO,HÜSEYİN ÇETMEN,19:33:4,OK
40,Etap 1 - Neticeler - Petrol Ofisi Maxima 2024-Türkiye Ralli Şampiyonası-7 İstanbul Rallisi,2024,gravel,ÖE-3 PETROL OFİSİ MAXIMA - 2 - 14.88km,3,14.88,Orçun Nural,N,MITSUBISHI LANCER EVO IX,ORÇUN NURAL,20:17:1,OK
40,Etap 1 - Neticeler - Petrol Ofisi Maxima 2024-Türkiye Ralli Şampiyonası-7 İstanbul Rallisi,2024,gravel,ÖE-3 PETROL OFİSİ MAXIMA - 2 - 14.88km,3,14.88,Özgür Yürük,K4,SUBARU IMPREZA,GMG RACING RALLY TEAM,21:04:6,OK
40,Etap 1 - Neticeler - Petrol Ofisi Maxima 2024-Türkiye Ralli Şampiyonası-7 İstanbul Rallisi,2024,gravel,ÖE-4 YÜCE OTO - 2 - 13.56km,4,13.56,Kerem Kazaz,2,HYUNDAI I20 N RALLY2,PARKUR RACİNG,08:50:7,OK
40,Etap 1 - Neticeler - Petrol Ofisi Maxima 2024-Türkiye Ralli Şampiyonası-7 İstanbul Rallisi,2024,gravel,ÖE-4 YÜCE OTO - 2 - 13.56km,4,13.56,Ali Türkkan,3,FORD FIESTA RALLY3,CASTROL FORD TEAM TÜRKİYE,09:08:2,OK
40,Etap 1 - Neticeler - Petrol Ofisi Maxima 2024-Türkiye Ralli Şampiyonası-7 İstanbul Rallisi,2024,gravel,ÖE-4 YÜCE OTO - 2 - 13.56km,4,13.56,Ümit Can Özdemir,2,SKODA FABIA R5,GP GARAGE MY TEAM,09:08:6,OK
40,Etap 1 - Neticeler - Petrol Ofisi Maxima 2024-Türkiye Ralli Şampiyonası-7 İstanbul Rallisi,2024,gravel,ÖE-4 YÜCE OTO - 2 - 13.56km,4,13.56,BURAK BAŞLIK,2,SKODA FABIA R5,ATIŞ MOTORSPORTS,09:10:7,OK
40,Etap 1 - Neticeler - Petrol Ofisi Maxima 2024-Türkiye Ralli Şampiyonası-7 İstanbul Rallisi,2024,gravel,ÖE-4 YÜCE OTO - 2 - 13.56km,4,13.56,Uğur Soylu,2,SKODA FABIA R5 EVO,GP GARAGE MY TEAM,09:14:3,OK
40,Etap 1 - Neticeler - Petrol Ofisi Maxima 2024-Türkiye Ralli Şampiyonası-7 İstanbul Rallisi,2024,gravel,ÖE-4 YÜCE OTO - 2 - 13.56km,4,13.56,Efehan Yazıcı,3,FORD FIESTA RALLY3,CASTROL FORD TEAM TÜRKİYE,09:22:1,OK
40,Etap 1 - Neticeler - Petrol Ofisi Maxima 2024-Türkiye Ralli Şampiyonası-7 İstanbul Rallisi,2024,gravel,ÖE-4 YÜCE OTO - 2 - 13.56km,4,13.56,Fatih Selim Göçer,3,FORD FIESTA RALLY3,FATİH SELİM GÖÇER,09:33:9,OK
40,Etap 1 - Neticeler - Petrol Ofisi Maxima 2024-Türkiye Ralli Şampiyonası-7 İstanbul Rallisi,2024,gravel,ÖE-4 YÜCE OTO - 2 - 13.56km,4,13.56,ÇAĞLAYAN ÇELİK,2,SKODA FABIA R5,GP GARAGE MY TEAM,09:34:5,OK
40,Etap 1 - Neticeler - Petrol Ofisi Maxima 2024-Türkiye Ralli Şampiyonası-7 İstanbul Rallisi,2024,gravel,ÖE-4 YÜCE OTO - 2 - 13.56km,4,13.56,Eytan Halfon,3,FORD FIESTA RALLY3,CASTROL FORD TEAM TÜRKİYE,09:41:0,OK
40,Etap 1 - Neticeler - Petrol Ofisi Maxima 2024-Türkiye Ralli Şampiyonası-7 İstanbul Rallisi,2024,gravel,ÖE-4 YÜCE OTO - 2 - 13.56km,4,13.56,Kağan Karamanoğlu,3,FORD FIESTA RALLY3,CASTROL FORD TEAM TÜRKİYE,09:45:2,OK
40,Etap 1 - Neticeler - Petrol Ofisi Maxima 2024-Türkiye Ralli Şampiyonası-7 İstanbul Rallisi,2024,gravel,ÖE-4 YÜCE OTO - 2 - 13.56km,4,13.56,Hakkı Ağaoğlu,3,RENAULT CLIO RALLY3,GP GARAGE MY TEAM,09:51:4,OK
40,Etap 1 - Neticeler - Petrol Ofisi Maxima 2024-Türkiye Ralli Şampiyonası-7 İstanbul Rallisi,2024,gravel,ÖE-4 YÜCE OTO - 2 - 13.56km,4,13.56,Mert Yudulmaz,3,FORD FIESTA RALLY3,CASTROL FORD TEAM TÜRKİYE,09:53:5,OK
40,Etap 1 - Neticeler - Petrol Ofisi Maxima 2024-Türkiye Ralli Şampiyonası-7 İstanbul Rallisi,2024,gravel,ÖE-4 YÜCE OTO - 2 - 13.56km,4,13.56,Sinan Soylu,3,RENAULT CLIO RALLY3,GP GARAGE MY TEAM,09:56:3,OK
40,Etap 1 - Neticeler - Petrol Ofisi Maxima 2024-Türkiye Ralli Şampiyonası-7 İstanbul Rallisi,2024,gravel,ÖE-4 YÜCE OTO - 2 - 13.56km,4,13.56,DAĞHAN ÜNLÜDOĞAN,4,PEUGEOT 208 R2,GP GARAGE MY TEAM,10:01:8,OK
40,Etap 1 - Neticeler - Petrol Ofisi Maxima 2024-Türkiye Ralli Şampiyonası-7 İstanbul Rallisi,2024,gravel,ÖE-4 YÜCE OTO - 2 - 13.56km,4,13.56,Reha Aybey,K2,PEUGEOT 208 R2,REHA AYBEY,10:08:7,OK
40,Etap 1 - Neticeler - Petrol Ofisi Maxima 2024-Türkiye Ralli Şampiyonası-7 İstanbul Rallisi,2024,gravel,ÖE-4 YÜCE OTO - 2 - 13.56km,4,13.56,Cem Yudulmaz,3,FORD FIESTA RALLY3,CASTROL FORD TEAM TÜRKİYE,10:15:0,OK
40,Etap 1 - Neticeler - Petrol Ofisi Maxima 2024-Türkiye Ralli Şampiyonası-7 İstanbul Rallisi,2024,gravel,ÖE-4 YÜCE OTO - 2 - 13.56km,4,13.56,Berkay Erdoğan,K2,PEUGEOT 208 R2,Berkay Erdoğan,10:27:8,OK
40,Etap 1 - Neticeler - Petrol Ofisi Maxima 2024-Türkiye Ralli Şampiyonası-7 İstanbul Rallisi,2024,gravel,ÖE-4 YÜCE OTO - 2 - 13.56km,4,13.56,Semih Geylan,2,HYUNDAI I20 R5,GP GARAGE MY TEAM,10:28:9,OK
40,Etap 1 - Neticeler - Petrol Ofisi Maxima 2024-Türkiye Ralli Şampiyonası-7 İstanbul Rallisi,2024,gravel,ÖE-4 YÜCE OTO - 2 - 13.56km,4,13.56,Alp Atak,K3,FIAT EGEA,GMG RACING RALLY TEAM,10:42:9,OK
40,Etap 1 - Neticeler - Petrol Ofisi Maxima 2024-Türkiye Ralli Şampiyonası-7 İstanbul Rallisi,2024,gravel,ÖE-4 YÜCE OTO - 2 - 13.56km,4,13.56,Taner Oruç,K2,FORD FIESTA R2,TANER ORUÇ,10:43:8,OK
40,Etap 1 - Neticeler - Petrol Ofisi Maxima 2024-Türkiye Ralli Şampiyonası-7 İstanbul Rallisi,2024,gravel,ÖE-4 YÜCE OTO - 2 - 13.56km,4,13.56,Ömer Gür,K3,FIAT EGEA,ÖMER GÜR,10:44:8,OK
40,Etap 1 - Neticeler - Petrol Ofisi Maxima 2024-Türkiye Ralli Şampiyonası-7 İstanbul Rallisi,2024,gravel,ÖE-4 YÜCE OTO - 2 - 13.56km,4,13.56,Evren Olcay,K2,FORD FIESTA,Evren Olcay,10:50:7,OK
40,Etap 1 - Neticeler - Petrol Ofisi Maxima 2024-Türkiye Ralli Şampiyonası-7 İstanbul Rallisi,2024,gravel,ÖE-4 YÜCE OTO - 2 - 13.56km,4,13.56,Ömer Faruk ÇABUK,K3,ÇABUK,Ömer Faruk,10:51:5,OK
40,Etap 1 - Neticeler - Petrol Ofisi Maxima 2024-Türkiye Ralli Şampiyonası-7 İstanbul Rallisi,2024,gravel,ÖE-4 YÜCE OTO - 2 - 13.56km,4,13.56,Akın Can Kiper,K3,FIAT EGEA,AKIN CAN KİPER,10:54:0,OK
40,Etap 1 - Neticeler - Petrol Ofisi Maxima 2024-Türkiye Ralli Şampiyonası-7 İstanbul Rallisi,2024,gravel,ÖE-4 YÜCE OTO - 2 - 13.56km,4,13.56,Kemal Gamgam,H2,FORD ESCORT,PARKUR RACİNG,10:59:2,OK
40,Etap 1 - Neticeler - Petrol Ofisi Maxima 2024-Türkiye Ralli Şampiyonası-7 İstanbul Rallisi,2024,gravel,ÖE-4 YÜCE OTO - 2 - 13.56km,4,13.56,Eda Soylu,3,RENAULT CLIO RALLY3,GP GARAGE MY TEAM,11:01:3,OK
40,Etap 1 - Neticeler - Petrol Ofisi Maxima 2024-Türkiye Ralli Şampiyonası-7 İstanbul Rallisi,2024,gravel,ÖE-4 YÜCE OTO - 2 - 13.56km,4,13.56,Burcu Çetinkaya,5,RENAULT CLIO RALLY 5,ATIŞ MOTORSPORTS,11:04:1,OK
40,Etap 1 - Neticeler - Petrol Ofisi Maxima 2024-Türkiye Ralli Şampiyonası-7 İstanbul Rallisi,2024,gravel,ÖE-4 YÜCE OTO - 2 - 13.56km,4,13.56,Ömer Güneş,H2,FORD ESCORT,PARKUR RACİNG,11:08:0,OK
40,Etap 1 - Neticeler - Petrol Ofisi Maxima 2024-Türkiye Ralli Şampiyonası-7 İstanbul Rallisi,2024,gravel,ÖE-4 YÜCE OTO - 2 - 13.56km,4,13.56,Murat Çetin,K3,FORD FIESTA R2T,EGE ASAL MOTORSPOR,11:31:9,OK
40,Etap 1 - Neticeler - Petrol Ofisi Maxima 2024-Türkiye Ralli Şampiyonası-7 İstanbul Rallisi,2024,gravel,ÖE-4 YÜCE OTO - 2 - 13.56km,4,13.56,Uğur Kaban,5,RENAULT CLIO RALLY5,UĞUR KABAN,11:35:9,OK
40,Etap 1 - Neticeler - Petrol Ofisi Maxima 2024-Türkiye Ralli Şampiyonası-7 İstanbul Rallisi,2024,gravel,ÖE-4 YÜCE OTO - 2 - 13.56km,4,13.56,Okan Öztürk,N,MITSUBISHI LANCER EVO IX,GP GARAGE MY TEAM,11:39:3,OK
40,Etap 1 - Neticeler - Petrol Ofisi Maxima 2024-Türkiye Ralli Şampiyonası-7 İstanbul Rallisi,2024,gravel,ÖE-4 YÜCE OTO - 2 - 13.56km,4,13.56,Sevcan Sağıroğlu,5,FORD FIESTA R1 T19,ATIŞ MOTORSPORTS,12:06:7,OK
40,Etap 1 - Neticeler - Petrol Ofisi Maxima 2024-Türkiye Ralli Şampiyonası-7 İstanbul Rallisi,2024,gravel,ÖE-4 YÜCE OTO - 2 - 13.56km,4,13.56,Hakan Akman,K4,SUBARU IMPREZA,GMG RACING RALLY TEAM,12:14:5,OK
40,Etap 1 - Neticeler - Petrol Ofisi Maxima 2024-Türkiye Ralli Şampiyonası-7 İstanbul Rallisi,2024,gravel,ÖE-4 YÜCE OTO - 2 - 13.56km,4,13.56,Faruk Sayın,K1,FORD FIESTA R1,FARUK SAYIN,12:17:9,OK
40,Etap 1 - Neticeler - Petrol Ofisi Maxima 2024-Türkiye Ralli Şampiyonası-7 İstanbul Rallisi,2024,gravel,ÖE-4 YÜCE OTO - 2 - 13.56km,4,13.56,Nusret Bayrakdar,K2,CITROEN C2 R2,NUSRET BAYRAKDAR,12:36:8,OK
40,Etap 1 - Neticeler - Petrol Ofisi Maxima 2024-Türkiye Ralli Şampiyonası-7 İstanbul Rallisi,2024,gravel,ÖE-4 YÜCE OTO - 2 - 13.56km,4,13.56,Sevgi Aktürk,4,OPEL CORSA OPC,HYPCO NEO MOTORSPOR,12:40:4,OK
40,Etap 1 - Neticeler - Petrol Ofisi Maxima 2024-Türkiye Ralli Şampiyonası-7 İstanbul Rallisi,2024,gravel,ÖE-4 YÜCE OTO - 2 - 13.56km,4,13.56,Çiğdem Tümerkan,K1,FORD FIESTA SPORT 1.6,ÇİĞDEM TÜMERKAN,13:00:3,OK
40,Etap 1 - Neticeler - Petrol Ofisi Maxima 2024-Türkiye Ralli Şampiyonası-7 İstanbul Rallisi,2024,gravel,ÖE-4 YÜCE OTO - 2 - 13.56km,4,13.56,Tolga Öztürk,K4,MITSUBISHI LANCER EVO IX,GP GARAGE MY TEAM,13:09:3,OK
40,Etap 1 - Neticeler - Petrol Ofisi Maxima 2024-Türkiye Ralli Şampiyonası-7 İstanbul Rallisi,2024,gravel,ÖE-4 YÜCE OTO - 2 - 13.56km,4,13.56,Sercan Köse,3,FORD FIESTA RALLY3,HYPCO NEO MOTORSPOR,14:08:2,OK
40,Etap 1 - Neticeler - Petrol Ofisi Maxima 2024-Türkiye Ralli Şampiyonası-7 İstanbul Rallisi,2024,gravel,ÖE-4 YÜCE OTO - 2 - 13.56km,4,13.56,Serkan Hüseyin Şefik,N,MITSUBISHI LANCER EVO IX,GP GARAGE MY TEAM,14:51:2,OK
40,Etap 1 - Neticeler - Petrol Ofisi Maxima 2024-Türkiye Ralli Şampiyonası-7 İstanbul Rallisi,2024,gravel,ÖE-4 YÜCE OTO - 2 - 13.56km,4,13.56,ÇAĞATAY KOLAYLI,K2,FORD FIESTA,ÇAĞATAY KOLAYLI,15:08:7,OK
40,Etap 1 - Neticeler - Petrol Ofisi Maxima 2024-Türkiye Ralli Şampiyonası-7 İstanbul Rallisi,2024,gravel,ÖE-4 YÜCE OTO - 2 - 13.56km,4,13.56,Ali Çatalbaş,K2,FIAT PALIO,ALİ ÇATALBAŞ,15:08:7,OK
40,Etap 1 - Neticeler - Petrol Ofisi Maxima 2024-Türkiye Ralli Şampiyonası-7 İstanbul Rallisi,2024,gravel,ÖE-4 YÜCE OTO - 2 - 13.56km,4,13.56,Tarinen -,K3,FORD ESCORT,PARKUR RACİNG,15:42:9,OK
40,Etap 1 - Neticeler - Petrol Ofisi Maxima 2024-Türkiye Ralli Şampiyonası-7 İstanbul Rallisi,2024,gravel,ÖE-4 YÜCE OTO - 2 - 13.56km,4,13.56,Kübra Denizci Keskin,5,FORD FIESTA RALLY5,HYPCO NEO MOTORSPOR,16:04:1,OK
40,Etap 1 - Neticeler - Petrol Ofisi Maxima 2024-Türkiye Ralli Şampiyonası-7 İstanbul Rallisi,2024,gravel,ÖE-4 YÜCE OTO - 2 - 13.56km,4,13.56,HÜSEYİN ÇETMEN,5,RENAULT CLIO,HÜSEYİN ÇETMEN,16:04:1,OK
40,Etap 1 - Neticeler - Petrol Ofisi Maxima 2024-Türkiye Ralli Şampiyonası-7 İstanbul Rallisi,2024,gravel,ÖE-4 YÜCE OTO - 2 - 13.56km,4,13.56,Orçun Nural,N,MITSUBISHI LANCER EVO IX,ORÇUN NURAL,16:39:3,OK
40,Etap 1 - Neticeler - Petrol Ofisi Maxima 2024-Türkiye Ralli Şampiyonası-7 İstanbul Rallisi,2024,gravel,ÖE-4 YÜCE OTO - 2 - 13.56km,4,13.56,Özgür Yürük,K4,SUBARU IMPREZA,GMG RACING RALLY TEAM,17:14:5,OK
40,Etap 1 - Neticeler - Petrol Ofisi Maxima 2024-Türkiye Ralli Şampiyonası-7 İstanbul Rallisi,2024,gravel,ÖE-5 SALADOS - 1 - 14.98km,5,14.98,Ümit Can Özdemir,2,SKODA FABIA R5,GP GARAGE MY TEAM,10:39:3,OK
40,Etap 1 - Neticeler - Petrol Ofisi Maxima 2024-Türkiye Ralli Şampiyonası-7 İstanbul Rallisi,2024,gravel,ÖE-5 SALADOS - 1 - 14.98km,5,14.98,Ali Türkkan,3,FORD FIESTA RALLY3,CASTROL FORD TEAM TÜRKİYE,10:39:4,OK
40,Etap 1 - Neticeler - Petrol Ofisi Maxima 2024-Türkiye Ralli Şampiyonası-7 İstanbul Rallisi,2024,gravel,ÖE-5 SALADOS - 1 - 14.98km,5,14.98,Efehan Yazıcı,3,FORD FIESTA RALLY3,CASTROL FORD TEAM TÜRKİYE,10:40:7,OK
40,Etap 1 - Neticeler - Petrol Ofisi Maxima 2024-Türkiye Ralli Şampiyonası-7 İstanbul Rallisi,2024,gravel,ÖE-5 SALADOS - 1 - 14.98km,5,14.98,BURAK BAŞLIK,2,SKODA FABIA R5,ATIŞ MOTORSPORTS,10:44:4,OK
40,Etap 1 - Neticeler - Petrol Ofisi Maxima 2024-Türkiye Ralli Şampiyonası-7 İstanbul Rallisi,2024,gravel,ÖE-5 SALADOS - 1 - 14.98km,5,14.98,Kerem Kazaz,2,HYUNDAI I20 N RALLY2,PARKUR RACİNG,10:45:8,OK
40,Etap 1 - Neticeler - Petrol Ofisi Maxima 2024-Türkiye Ralli Şampiyonası-7 İstanbul Rallisi,2024,gravel,ÖE-5 SALADOS - 1 - 14.98km,5,14.98,Uğur Soylu,2,SKODA FABIA R5 EVO,GP GARAGE MY TEAM,10:57:0,OK
40,Etap 1 - Neticeler - Petrol Ofisi Maxima 2024-Türkiye Ralli Şampiyonası-7 İstanbul Rallisi,2024,gravel,ÖE-5 SALADOS - 1 - 14.98km,5,14.98,ÇAĞLAYAN ÇELİK,2,SKODA FABIA R5,GP GARAGE MY TEAM,11:03:1,OK
40,Etap 1 - Neticeler - Petrol Ofisi Maxima 2024-Türkiye Ralli Şampiyonası-7 İstanbul Rallisi,2024,gravel,ÖE-5 SALADOS - 1 - 14.98km,5,14.98,Fatih Selim Göçer,3,FORD FIESTA RALLY3,FATİH SELİM GÖÇER,11:04:0,OK
40,Etap 1 - Neticeler - Petrol Ofisi Maxima 2024-Türkiye Ralli Şampiyonası-7 İstanbul Rallisi,2024,gravel,ÖE-5 SALADOS - 1 - 14.98km,5,14.98,Mert Yudulmaz,3,FORD FIESTA RALLY3,CASTROL FORD TEAM TÜRKİYE,11:15:0,OK
40,Etap 1 - Neticeler - Petrol Ofisi Maxima 2024-Türkiye Ralli Şampiyonası-7 İstanbul Rallisi,2024,gravel,ÖE-5 SALADOS - 1 - 14.98km,5,14.98,Semih Geylan,2,HYUNDAI I20 R5,GP GARAGE MY TEAM,11:22:0,OK
40,Etap 1 - Neticeler - Petrol Ofisi Maxima 2024-Türkiye Ralli Şampiyonası-7 İstanbul Rallisi,2024,gravel,ÖE-5 SALADOS - 1 - 14.98km,5,14.98,Hakkı Ağaoğlu,3,RENAULT CLIO RALLY3,GP GARAGE MY TEAM,11:22:9,OK
40,Etap 1 - Neticeler - Petrol Ofisi Maxima 2024-Türkiye Ralli Şampiyonası-7 İstanbul Rallisi,2024,gravel,ÖE-5 SALADOS - 1 - 14.98km,5,14.98,Kağan Karamanoğlu,3,FORD FIESTA RALLY3,CASTROL FORD TEAM TÜRKİYE,11:23:0,OK
40,Etap 1 - Neticeler - Petrol Ofisi Maxima 2024-Türkiye Ralli Şampiyonası-7 İstanbul Rallisi,2024,gravel,ÖE-5 SALADOS - 1 - 14.98km,5,14.98,Tarinen -,K3,FORD ESCORT,PARKUR RACİNG,11:54:2,OK
40,Etap 1 - Neticeler - Petrol Ofisi Maxima 2024-Türkiye Ralli Şampiyonası-7 İstanbul Rallisi,2024,gravel,ÖE-5 SALADOS - 1 - 14.98km,5,14.98,Berkay Erdoğan,K2,PEUGEOT 208 R2,Berkay Erdoğan,12:02:7,OK
